Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-December-1993,650.00,667.50,650.00,662.50,0.000000000000000000,0,0,0.00,,,17.50,12.50
7-December-1993,665.00,672.50,665.00,667.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
8-December-1993,672.50,687.50,665.00,685.00,0.000000000000000000,0,0,0.00,,,22.50,12.50
9-December-1993,690.00,700.00,685.00,690.00,0.000000000000000000,0,0,0.00,,,15.00,0.00
10-December-1993,710.00,715.00,697.50,700.00,0.000000000000000000,0,0,0.00,,,17.50,-10.00
13-December-1993,702.50,710.00,685.00,707.50,0.000000000000000000,0,0,0.00,,,25.00,5.00
24-December-1993,660.00,680.00,660.00,675.00,0.000000000000000000,0,0,0.00,,,20.00,15.00
3-January-1994,700.00,705.00,695.00,700.00,0.000000000000000000,0,0,0.00,,,10.00,0.00
4-January-1994,730.00,730.00,705.00,712.50,0.000000000000000000,0,0,0.00,,,25.00,-17.50
5-January-1994,692.50,710.00,685.00,710.00,0.000000000000000000,0,0,0.00,,,25.00,17.50
6-January-1994,710.00,720.00,710.00,717.50,0.000000000000000000,0,0,0.00,,,10.00,7.50
7-January-1994,750.00,770.00,745.00,765.00,0.000000000000000000,0,0,0.00,,,25.00,15.00
10-January-1994,780.00,795.00,767.50,790.00,0.000000000000000000,0,0,0.00,,,27.50,10.00
11-January-1994,785.00,785.00,770.00,772.50,0.000000000000000000,0,0,0.00,,,15.00,-12.50
12-January-1994,767.50,790.00,767.50,785.00,0.000000000000000000,0,0,0.00,,,22.50,17.50
13-January-1994,795.00,800.00,770.00,775.00,0.000000000000000000,0,0,0.00,,,30.00,-20.00
14-January-1994,775.00,785.00,762.50,780.00,0.000000000000000000,0,0,0.00,,,22.50,5.00
17-January-1994,787.50,795.00,775.00,780.00,0.000000000000000000,0,0,0.00,,,20.00,-7.50
18-January-1994,775.00,780.00,765.00,772.50,0.000000000000000000,0,0,0.00,,,15.00,-2.50
19-January-1994,760.00,760.00,740.00,747.50,0.000000000000000000,0,0,0.00,,,20.00,-12.50
20-January-1994,735.00,740.00,730.00,740.00,0.000000000000000000,0,0,0.00,,,10.00,5.00
24-January-1994,735.00,750.00,735.00,750.00,0.000000000000000000,0,0,0.00,,,15.00,15.00
25-January-1994,755.00,762.50,755.00,762.50,0.000000000000000000,0,0,0.00,,,7.50,7.50
27-January-1994,770.00,775.00,757.50,760.00,0.000000000000000000,0,0,0.00,,,17.50,-10.00
28-January-1994,762.50,770.00,755.00,757.50,0.000000000000000000,0,0,0.00,,,15.00,-5.00
31-January-1994,745.00,755.00,740.00,745.00,0.000000000000000000,0,0,0.00,,,15.00,0.00
1-February-1994,740.00,740.00,720.00,725.00,0.000000000000000000,0,0,0.00,,,20.00,-15.00
2-February-1994,720.00,732.50,720.00,727.50,0.000000000000000000,0,0,0.00,,,12.50,7.50
3-February-1994,735.00,740.00,715.00,720.00,0.000000000000000000,0,0,0.00,,,25.00,-15.00
4-February-1994,720.00,727.50,710.00,715.00,0.000000000000000000,0,0,0.00,,,17.50,-5.00
7-February-1994,730.00,740.00,730.00,737.50,0.000000000000000000,0,0,0.00,,,10.00,7.50
8-February-1994,740.00,745.00,730.00,735.00,0.000000000000000000,0,0,0.00,,,15.00,-5.00
9-February-1994,730.00,730.00,700.00,700.00,0.000000000000000000,0,0,0.00,,,30.00,-30.00
10-February-1994,685.00,732.50,685.00,725.00,0.000000000000000000,0,0,0.00,,,47.50,40.00
11-February-1994,730.00,737.50,725.00,727.50,0.000000000000000000,0,0,0.00,,,12.50,-2.50
14-February-1994,730.00,730.00,707.50,710.00,0.000000000000000000,0,0,0.00,,,22.50,-20.00
15-February-1994,715.00,715.00,710.00,712.50,0.000000000000000000,0,0,0.00,,,5.00,-2.50
16-February-1994,717.50,717.50,692.50,702.50,0.000000000000000000,0,0,0.00,,,25.00,-15.00
17-February-1994,710.00,722.50,710.00,717.50,0.000000000000000000,0,0,0.00,,,12.50,7.50
18-February-1994,720.00,735.00,720.00,735.00,0.000000000000000000,0,0,0.00,,,15.00,15.00
21-February-1994,760.00,775.00,750.00,760.00,0.000000000000000000,0,0,0.00,,,25.00,0.00
22-February-1994,760.00,770.00,745.00,745.00,0.000000000000000000,0,0,0.00,,,25.00,-15.00
23-February-1994,735.00,750.00,735.00,745.00,0.000000000000000000,0,0,0.00,,,15.00,10.00
24-February-1994,735.00,755.00,735.00,755.00,0.000000000000000000,0,0,0.00,,,20.00,20.00
25-February-1994,760.00,767.50,747.50,755.00,0.000000000000000000,0,0,0.00,,,20.00,-5.00
27-February-1994,765.00,770.00,740.00,747.50,0.000000000000000000,0,0,0.00,,,30.00,-17.50
28-February-1994,720.00,760.00,697.50,750.00,0.000000000000000000,0,0,0.00,,,62.50,30.00
1-March-1994,755.00,760.00,715.00,722.50,0.000000000000000000,0,0,0.00,,,45.00,-32.50
2-March-1994,700.00,720.00,700.00,710.00,0.000000000000000000,0,0,0.00,,,20.00,10.00
3-March-1994,710.00,710.00,670.00,675.00,0.000000000000000000,0,0,0.00,,,40.00,-35.00
4-March-1994,670.00,670.00,650.00,650.00,0.000000000000000000,0,0,0.00,,,20.00,-20.00
7-March-1994,655.00,663.75,647.50,652.50,0.000000000000000000,0,0,0.00,,,16.25,-2.50
8-March-1994,655.00,675.00,655.00,675.00,0.000000000000000000,0,0,0.00,,,20.00,20.00
9-March-1994,675.00,690.00,670.00,670.00,0.000000000000000000,0,0,0.00,,,20.00,-5.00
11-March-1994,660.00,665.00,650.00,660.00,0.000000000000000000,0,0,0.00,,,15.00,0.00
15-March-1994,653.75,675.00,653.75,655.00,0.000000000000000000,0,0,0.00,,,21.25,1.25
16-March-1994,660.00,670.00,660.00,670.00,0.000000000000000000,0,0,0.00,,,10.00,10.00
17-March-1994,675.00,680.00,665.00,670.00,0.000000000000000000,0,0,0.00,,,15.00,-5.00
18-March-1994,685.00,685.00,670.00,675.00,0.000000000000000000,0,0,0.00,,,15.00,-10.00
21-March-1994,675.00,690.00,665.00,675.00,0.000000000000000000,0,0,0.00,,,25.00,0.00
22-March-1994,660.00,675.00,660.00,675.00,0.000000000000000000,0,0,0.00,,,15.00,15.00
23-March-1994,660.00,667.50,660.00,665.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
24-March-1994,656.25,665.00,656.25,662.50,0.000000000000000000,0,0,0.00,,,8.75,6.25
25-March-1994,650.00,662.50,650.00,660.00,0.000000000000000000,0,0,0.00,,,12.50,10.00
28-March-1994,650.00,665.00,650.00,665.00,0.000000000000000000,0,0,0.00,,,15.00,15.00
29-March-1994,665.00,675.00,665.00,675.00,0.000000000000000000,0,0,0.00,,,10.00,10.00
30-March-1994,670.00,685.00,670.00,680.00,0.000000000000000000,0,0,0.00,,,15.00,10.00
31-March-1994,675.00,680.00,675.00,680.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
4-April-1994,677.50,680.00,670.00,677.50,0.000000000000000000,0,0,0.00,,,10.00,0.00
5-April-1994,677.50,685.00,677.50,680.00,0.000000000000000000,0,0,0.00,,,7.50,2.50
6-April-1994,680.00,685.00,676.25,680.00,0.000000000000000000,0,0,0.00,,,8.75,0.00
7-April-1994,677.50,686.25,677.50,682.50,0.000000000000000000,0,0,0.00,,,8.75,5.00
8-April-1994,680.00,690.00,680.00,685.00,0.000000000000000000,0,0,0.00,,,10.00,5.00
12-April-1994,690.00,700.00,685.00,692.50,0.000000000000000000,0,0,0.00,,,15.00,2.50
13-April-1994,685.00,695.00,685.00,692.50,0.000000000000000000,0,0,0.00,,,10.00,7.50
15-April-1994,690.00,695.00,685.00,690.00,0.000000000000000000,0,0,0.00,,,10.00,0.00
18-April-1994,680.00,690.00,670.00,685.00,0.000000000000000000,0,0,0.00,,,20.00,5.00
19-April-1994,670.00,690.00,665.00,675.00,0.000000000000000000,0,0,0.00,,,25.00,5.00
21-April-1994,675.00,680.00,665.00,670.00,0.000000000000000000,0,0,0.00,,,15.00,-5.00
22-April-1994,670.00,680.00,670.00,675.00,0.000000000000000000,0,0,0.00,,,10.00,5.00
25-April-1994,675.00,682.50,675.00,680.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
26-April-1994,675.00,682.50,675.00,680.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
27-April-1994,675.00,680.00,675.00,677.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
28-April-1994,670.00,675.00,670.00,672.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
29-April-1994,670.00,675.00,670.00,672.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
2-May-1994,670.00,675.00,670.00,672.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
3-May-1994,670.00,672.50,655.00,655.00,0.000000000000000000,0,0,0.00,,,17.50,-15.00
4-May-1994,640.00,645.00,630.00,637.50,0.000000000000000000,0,0,0.00,,,15.00,-2.50
5-May-1994,625.00,635.00,612.50,625.00,0.000000000000000000,0,0,0.00,,,22.50,0.00
6-May-1994,630.00,640.00,630.00,637.50,0.000000000000000000,0,0,0.00,,,10.00,7.50
9-May-1994,635.00,645.00,635.00,642.50,0.000000000000000000,0,0,0.00,,,10.00,7.50
10-May-1994,647.50,652.50,647.50,647.50,0.000000000000000000,0,0,0.00,,,5.00,0.00
11-May-1994,647.50,652.50,647.50,650.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
13-May-1994,647.50,652.50,647.50,650.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
16-May-1994,650.00,655.00,650.00,655.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
17-May-1994,650.00,655.00,645.00,650.00,0.000000000000000000,0,0,0.00,,,10.00,0.00
18-May-1994,640.00,650.00,640.00,650.00,0.000000000000000000,0,0,0.00,,,10.00,10.00
19-May-1994,650.00,696.25,645.00,692.50,0.000000000000000000,0,0,0.00,,,51.25,42.50
20-May-1994,670.00,697.50,670.00,692.50,0.000000000000000000,0,0,0.00,,,27.50,22.50
23-May-1994,715.00,715.00,685.00,690.00,0.000000000000000000,0,0,0.00,,,30.00,-25.00
24-May-1994,690.00,695.00,682.50,690.00,0.000000000000000000,0,0,0.00,,,12.50,0.00
26-May-1994,725.00,732.50,720.00,723.75,0.000000000000000000,0,0,0.00,,,12.50,-1.25
27-May-1994,730.00,740.00,727.50,735.00,0.000000000000000000,0,0,0.00,,,12.50,5.00
30-May-1994,750.00,750.00,742.50,748.75,0.000000000000000000,0,0,0.00,,,7.50,-1.25
31-May-1994,747.50,753.75,743.75,746.25,0.000000000000000000,0,0,0.00,,,10.00,-1.25
1-June-1994,745.00,760.00,745.00,760.00,0.000000000000000000,0,0,0.00,,,15.00,15.00
2-June-1994,775.00,800.00,775.00,795.00,0.000000000000000000,0,0,0.00,,,25.00,20.00
3-June-1994,820.00,840.00,820.00,835.00,0.000000000000000000,0,0,0.00,,,20.00,15.00
6-June-1994,852.50,857.50,852.50,855.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
7-June-1994,855.00,857.50,842.50,847.50,0.000000000000000000,0,0,0.00,,,15.00,-7.50
8-June-1994,845.00,860.00,837.50,852.50,0.000000000000000000,0,0,0.00,,,22.50,7.50
9-June-1994,850.00,857.50,850.00,855.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
10-June-1994,857.50,865.00,835.00,835.00,0.000000000000000000,0,0,0.00,,,30.00,-22.50
13-June-1994,840.00,845.00,832.50,835.00,0.000000000000000000,0,0,0.00,,,12.50,-5.00
14-June-1994,832.50,845.00,827.50,843.75,0.000000000000000000,0,0,0.00,,,17.50,11.25
15-June-1994,840.00,842.50,837.50,837.50,0.000000000000000000,0,0,0.00,,,5.00,-2.50
16-June-1994,842.50,847.50,837.50,845.00,0.000000000000000000,0,0,0.00,,,10.00,2.50
17-June-1994,840.00,845.00,840.00,840.00,0.000000000000000000,0,0,0.00,,,5.00,0.00
20-June-1994,840.00,845.00,840.00,845.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
22-June-1994,845.00,845.00,832.50,840.00,0.000000000000000000,0,0,0.00,,,12.50,-5.00
23-June-1994,837.50,837.50,825.00,830.00,0.000000000000000000,0,0,0.00,,,12.50,-7.50
24-June-1994,822.50,825.00,817.50,822.50,0.000000000000000000,0,0,0.00,,,7.50,0.00
27-June-1994,822.50,822.50,810.00,810.00,0.000000000000000000,0,0,0.00,,,12.50,-12.50
28-June-1994,820.00,820.00,810.00,812.50,0.000000000000000000,0,0,0.00,,,10.00,-7.50
29-June-1994,815.00,817.50,795.00,797.50,0.000000000000000000,0,0,0.00,,,22.50,-17.50
30-June-1994,797.50,797.50,782.50,787.50,0.000000000000000000,0,0,0.00,,,15.00,-10.00
1-July-1994,785.00,795.00,785.00,790.00,0.000000000000000000,0,0,0.00,,,10.00,5.00
4-July-1994,790.00,795.00,780.00,785.00,0.000000000000000000,0,0,0.00,,,15.00,-5.00
5-July-1994,780.00,792.50,780.00,792.50,0.000000000000000000,0,0,0.00,,,12.50,12.50
6-July-1994,795.00,805.00,795.00,797.50,0.000000000000000000,0,0,0.00,,,10.00,2.50
7-July-1994,790.00,800.00,790.00,792.50,0.000000000000000000,0,0,0.00,,,10.00,2.50
8-July-1994,795.00,800.00,795.00,796.25,0.000000000000000000,0,0,0.00,,,5.00,1.25
11-July-1994,795.00,810.00,795.00,805.00,0.000000000000000000,0,0,0.00,,,15.00,10.00
12-July-1994,810.00,820.00,810.00,820.00,0.000000000000000000,0,0,0.00,,,10.00,10.00
13-July-1994,827.50,835.00,822.50,827.50,0.000000000000000000,0,0,0.00,,,12.50,0.00
14-July-1994,827.50,827.50,820.00,822.50,0.000000000000000000,0,0,0.00,,,7.50,-5.00
15-July-1994,835.00,845.00,835.00,837.50,0.000000000000000000,0,0,0.00,,,10.00,2.50
18-July-1994,840.00,840.00,827.50,830.00,0.000000000000000000,0,0,0.00,,,12.50,-10.00
19-July-1994,825.00,830.00,822.50,825.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
20-July-1994,825.00,830.00,825.00,827.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
21-July-1994,830.00,830.00,817.50,820.00,0.000000000000000000,0,0,0.00,,,12.50,-10.00
22-July-1994,825.00,825.00,817.50,820.00,0.000000000000000000,0,0,0.00,,,7.50,-5.00
25-July-1994,820.00,820.00,812.50,817.50,0.000000000000000000,0,0,0.00,,,7.50,-2.50
26-July-1994,815.00,820.00,815.00,817.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
27-July-1994,815.00,820.00,810.00,817.50,0.000000000000000000,0,0,0.00,,,10.00,2.50
28-July-1994,810.00,820.00,810.00,820.00,0.000000000000000000,0,0,0.00,,,10.00,10.00
29-July-1994,825.00,825.00,815.00,820.00,0.000000000000000000,0,0,0.00,,,10.00,-5.00
1-August-1994,820.00,832.50,820.00,825.00,0.000000000000000000,0,0,0.00,,,12.50,5.00
2-August-1994,825.00,830.00,822.50,827.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
3-August-1994,822.50,825.00,817.50,820.00,0.000000000000000000,0,0,0.00,,,7.50,-2.50
4-August-1994,825.00,830.00,820.00,825.00,0.000000000000000000,0,0,0.00,,,10.00,0.00
5-August-1994,820.00,827.50,820.00,825.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
8-August-1994,820.00,827.50,820.00,825.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
9-August-1994,825.00,830.00,822.50,827.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
10-August-1994,825.00,830.00,825.00,827.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
11-August-1994,830.00,850.00,830.00,845.00,0.000000000000000000,0,0,0.00,,,20.00,15.00
12-August-1994,865.00,875.00,850.00,860.00,0.000000000000000000,0,0,0.00,,,25.00,-5.00
16-August-1994,865.00,870.00,845.00,852.50,0.000000000000000000,0,0,0.00,,,25.00,-12.50
17-August-1994,845.00,857.50,845.00,855.00,0.000000000000000000,0,0,0.00,,,12.50,10.00
18-August-1994,865.00,870.00,855.00,865.00,0.000000000000000000,0,0,0.00,,,15.00,0.00
19-August-1994,855.00,860.00,852.50,860.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
24-August-1994,875.00,875.00,855.00,862.50,0.000000000000000000,0,0,0.00,,,20.00,-12.50
25-August-1994,865.00,865.00,852.50,860.00,0.000000000000000000,0,0,0.00,,,12.50,-5.00
29-August-1994,870.00,875.00,865.00,870.00,0.000000000000000000,0,0,0.00,,,10.00,0.00
31-August-1994,865.00,870.00,862.50,867.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
1-September-1994,865.00,870.00,857.50,862.50,0.000000000000000000,0,0,0.00,,,12.50,-2.50
2-September-1994,860.00,860.00,855.00,860.00,0.000000000000000000,0,0,0.00,,,5.00,0.00
5-September-1994,860.00,860.00,852.50,857.50,0.000000000000000000,0,0,0.00,,,7.50,-2.50
6-September-1994,860.00,862.50,855.00,860.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
7-September-1994,857.50,862.50,855.00,860.00,0.000000000000000000,0,0,0.00,,,7.50,2.50
8-September-1994,852.50,857.50,850.00,855.00,0.000000000000000000,0,0,0.00,,,7.50,2.50
12-September-1994,450.00,455.00,440.00,450.00,0.000000000000000000,0,0,0.00,,,15.00,0.00
13-September-1994,445.00,452.50,445.00,447.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
14-September-1994,447.50,450.00,445.00,447.50,0.000000000000000000,0,0,0.00,,,5.00,0.00
15-September-1994,445.00,447.50,445.00,447.50,0.000000000000000000,0,0,0.00,,,2.50,2.50
16-September-1994,445.00,450.00,442.50,445.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
19-September-1994,442.50,445.00,435.00,440.00,0.000000000000000000,0,0,0.00,,,10.00,-2.50
20-September-1994,435.00,440.00,430.00,435.00,0.000000000000000000,0,0,0.00,,,10.00,0.00
21-September-1994,430.00,435.00,430.00,433.75,0.000000000000000000,0,0,0.00,,,5.00,3.75
22-September-1994,430.00,435.00,425.00,427.50,0.000000000000000000,0,0,0.00,,,10.00,-2.50
23-September-1994,430.00,432.50,430.00,432.50,0.000000000000000000,0,0,0.00,,,2.50,2.50
27-September-1994,425.00,430.00,422.50,425.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
28-September-1994,417.50,422.50,415.00,420.00,0.000000000000000000,0,0,0.00,,,7.50,2.50
29-September-1994,415.00,420.00,411.25,415.00,0.000000000000000000,0,0,0.00,,,8.75,0.00
30-September-1994,410.00,410.00,400.00,407.50,0.000000000000000000,0,0,0.00,,,10.00,-2.50
3-October-1994,400.00,405.00,400.00,405.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
4-October-1994,402.50,407.50,400.00,405.00,0.000000000000000000,0,0,0.00,,,7.50,2.50
5-October-1994,400.00,405.00,400.00,402.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
6-October-1994,400.00,405.00,400.00,405.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
7-October-1994,405.00,410.00,405.00,407.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
10-October-1994,405.00,410.00,400.00,402.50,0.000000000000000000,0,0,0.00,,,10.00,-2.50
11-October-1994,402.50,407.50,400.00,405.00,0.000000000000000000,0,0,0.00,,,7.50,2.50
12-October-1994,402.50,405.00,400.00,405.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
14-October-1994,400.00,405.00,400.00,402.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
17-October-1994,397.50,402.50,397.50,400.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
18-October-1994,397.50,402.50,397.50,400.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
19-October-1994,395.00,400.00,390.00,395.00,0.000000000000000000,0,0,0.00,,,10.00,0.00
20-October-1994,392.50,395.00,390.00,395.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
21-October-1994,392.50,395.00,392.50,395.00,0.000000000000000000,0,0,0.00,,,2.50,2.50
24-October-1994,397.50,400.00,397.50,400.00,0.000000000000000000,0,0,0.00,,,2.50,2.50
25-October-1994,397.50,402.50,397.50,400.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
26-October-1994,400.00,405.00,397.50,400.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
27-October-1994,397.50,401.25,395.00,398.75,0.000000000000000000,0,0,0.00,,,6.25,1.25
28-October-1994,395.00,400.00,392.50,395.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
31-October-1994,395.00,400.00,387.50,397.50,0.000000000000000000,0,0,0.00,,,12.50,2.50
3-November-1994,402.50,402.50,395.00,400.00,0.000000000000000000,0,0,0.00,,,7.50,-2.50
7-November-1994,395.00,400.00,395.00,400.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
8-November-1994,397.50,400.00,395.00,397.50,0.000000000000000000,0,0,0.00,,,5.00,0.00
9-November-1994,395.00,397.50,392.50,395.00,0.000000000000000000,0,0,0.00,,,5.00,0.00
10-November-1994,390.00,395.00,387.50,395.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
11-November-1994,390.00,395.00,387.50,395.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
14-November-1994,390.00,392.50,386.25,387.50,0.000000000000000000,0,0,0.00,,,6.25,-2.50
15-November-1994,387.50,400.00,387.50,397.50,0.000000000000000000,0,0,0.00,,,12.50,10.00
16-November-1994,395.00,401.25,395.00,400.00,0.000000000000000000,0,0,0.00,,,6.25,5.00
17-November-1994,400.00,405.00,400.00,400.00,0.000000000000000000,0,0,0.00,,,5.00,0.00
21-November-1994,397.50,406.25,397.50,402.50,0.000000000000000000,0,0,0.00,,,8.75,5.00
22-November-1994,400.00,405.00,397.50,402.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
23-November-1994,397.50,402.50,397.50,400.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
24-November-1994,397.50,402.50,397.50,400.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
25-November-1994,397.50,402.50,397.50,400.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
29-November-1994,397.50,397.50,390.00,395.00,0.000000000000000000,0,0,0.00,,,7.50,-2.50
30-November-1994,392.50,397.50,391.25,395.00,0.000000000000000000,0,0,0.00,,,6.25,2.50
1-December-1994,392.50,395.00,390.00,393.75,0.000000000000000000,0,0,0.00,,,5.00,1.25
2-December-1994,390.00,392.50,387.50,391.25,0.000000000000000000,0,0,0.00,,,5.00,1.25
5-December-1994,387.50,390.00,385.00,390.00,0.000000000000000000,0,0,0.00,,,5.00,2.50
6-December-1994,387.50,390.00,385.00,387.50,0.000000000000000000,0,0,0.00,,,5.00,0.00
7-December-1994,385.00,387.50,383.75,386.25,0.000000000000000000,0,0,0.00,,,3.75,1.25
8-December-1994,380.00,385.00,380.00,385.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
9-December-1994,385.00,387.50,380.00,385.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
12-December-1994,375.00,377.50,370.00,375.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
13-December-1994,370.00,377.50,367.50,373.75,0.000000000000000000,0,0,0.00,,,10.00,3.75
14-December-1994,370.00,377.50,370.00,375.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
15-December-1994,370.00,377.50,370.00,375.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
16-December-1994,372.50,382.50,372.50,380.00,0.000000000000000000,0,0,0.00,,,10.00,7.50
19-December-1994,375.00,380.00,375.00,380.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
20-December-1994,378.75,378.75,372.50,377.50,0.000000000000000000,0,0,0.00,,,6.25,-1.25
21-December-1994,370.00,377.50,370.00,377.50,0.000000000000000000,0,0,0.00,,,7.50,7.50
22-December-1994,370.00,377.50,370.00,375.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
23-December-1994,375.00,381.25,372.50,380.00,0.000000000000000000,0,0,0.00,,,8.75,5.00
2-January-1995,380.00,382.50,380.00,382.50,0.000000000000000000,0,0,0.00,,,2.50,2.50
3-January-1995,380.00,385.00,380.00,382.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
4-January-1995,375.00,380.00,375.00,377.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
5-January-1995,372.50,377.50,370.00,375.00,0.000000000000000000,0,0,0.00,,,7.50,2.50
6-January-1995,370.00,372.50,362.50,367.50,0.000000000000000000,0,0,0.00,,,10.00,-2.50
9-January-1995,365.00,370.00,355.00,360.00,0.000000000000000000,0,0,0.00,,,15.00,-5.00
10-January-1995,350.00,355.00,347.50,351.25,0.000000000000000000,0,0,0.00,,,7.50,1.25
11-January-1995,340.00,345.00,330.00,340.00,0.000000000000000000,0,0,0.00,,,15.00,0.00
12-January-1995,340.00,345.00,330.00,340.00,0.000000000000000000,0,0,0.00,,,15.00,0.00
13-January-1995,335.00,340.00,332.50,340.00,0.000000000000000000,0,0,0.00,,,7.50,5.00
16-January-1995,340.00,345.00,340.00,345.00,0.000000000000000000,0,0,0.00,,,5.00,5.00
17-January-1995,340.00,345.00,340.00,342.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
18-January-1995,340.00,345.00,340.00,342.50,0.000000000000000000,0,0,0.00,,,5.00,2.50
19-January-1995,340.00,345.00,338.75,342.50,0.000000000000000000,0,0,0.00,,,6.25,2.50
20-January-1995,340.00,342.50,336.25,336.25,0.000000000000000000,0,0,0.00,,,6.25,-3.75
23-January-1995,330.00,330.00,327.50,330.00,0.000000000000000000,0,0,0.00,,,2.50,0.00
24-January-1995,325.00,330.00,323.75,327.50,0.000000000000000000,0,0,0.00,,,6.25,2.50
25-January-1995,330.00,335.00,325.00,325.00,0.000000000000000000,0,0,0.00,,,10.00,-5.00
27-January-1995,327.50,332.50,325.00,330.00,0.000000000000000000,0,0,0.00,,,7.50,2.50
30-January-1995,323.75,332.50,323.75,330.00,0.000000000000000000,0,0,0.00,,,8.75,6.25
31-January-1995,330.00,335.00,327.50,332.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
1-February-1995,335.00,335.00,330.00,332.50,0.000000000000000000,0,0,0.00,,,5.00,-2.50
2-February-1995,330.00,332.50,325.00,330.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
3-February-1995,330.00,335.00,327.50,332.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
6-February-1995,330.00,330.00,325.00,327.50,0.000000000000000000,0,0,0.00,,,5.00,-2.50
7-February-1995,322.50,327.50,321.25,323.75,0.000000000000000000,0,0,0.00,,,6.25,1.25
8-February-1995,320.00,322.50,317.50,320.00,0.000000000000000000,0,0,0.00,,,5.00,0.00
9-February-1995,317.50,320.00,305.00,312.50,0.000000000000000000,0,0,0.00,,,15.00,-5.00
10-February-1995,315.00,315.00,300.00,302.50,0.000000000000000000,0,0,0.00,,,15.00,-12.50
13-February-1995,302.50,307.50,300.00,306.25,0.000000000000000000,0,0,0.00,,,7.50,3.75
14-February-1995,305.00,310.00,303.75,305.00,0.000000000000000000,0,0,0.00,,,6.25,0.00
15-February-1995,302.50,305.00,300.00,302.50,0.000000000000000000,0,0,0.00,,,5.00,0.00
16-February-1995,300.00,300.00,295.00,295.00,0.000000000000000000,0,0,0.00,,,5.00,-5.00
17-February-1995,290.00,295.00,287.50,292.50,0.000000000000000000,0,0,0.00,,,7.50,2.50
20-February-1995,290.00,295.00,287.50,290.00,0.000000000000000000,0,0,0.00,,,7.50,0.00
21-February-1995,287.50,290.00,277.50,282.50,0.000000000000000000,0,0,0.00,,,12.50,-5.00
22-February-1995,277.50,280.00,270.00,275.00,0.000000000000000000,0,0,0.00,,,10.00,-2.50
